instructor_1,instructor_2,course_url
Dr. Ajay Risal,"Wietse A. Tol, PhD",https://www.coursera.org/learn/mental-health-emergencies
Saria Hassan,Siri Tellier,https://www.coursera.org/learn/mental-health-emergencies
Saria Hassan,"Wietse A. Tol, PhD",https://www.coursera.org/learn/mental-health-emergencies
Siri Tellier,"Wietse A. Tol, PhD",https://www.coursera.org/learn/mental-health-emergencies
Mario Speranza,Martin DebbanÃ©,https://www.coursera.org/learn/mentaliser
Mario Speranza,Nader Perroud,https://www.coursera.org/learn/mentaliser
Mario Speranza,Paco Prada,https://www.coursera.org/learn/mentaliser
Martin DebbanÃ©,Nader Perroud,https://www.coursera.org/learn/mentaliser
Martin DebbanÃ©,Paco Prada,https://www.coursera.org/learn/mentaliser
Nader Perroud,Paco Prada,https://www.coursera.org/learn/mentaliser
Carles GÃ³rriz LÃ³pez,Sandra Camacho Clavijo,https://www.coursera.org/learn/mercado-digital
Carles GÃ³rriz LÃ³pez,Santiago Robert Guillen,https://www.coursera.org/learn/mercado-digital
Carles GÃ³rriz LÃ³pez,Susana Navas Navarro,https://www.coursera.org/learn/mercado-digital
Sandra Camacho Clavijo,Santiago Robert Guillen,https://www.coursera.org/learn/mercado-digital
Sandra Camacho Clavijo,Susana Navas Navarro,https://www.coursera.org/learn/mercado-digital
Santiago Robert Guillen,Susana Navas Navarro,https://www.coursera.org/learn/mercado-digital
Andrea Almeida,Douglas Wiebe,https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Andrea Almeida,"James Eckner, MD, MS",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Andrea Almeida,"Matthew Lorincz, MD, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Andrea Almeida,"Steven Broglio, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Douglas Wiebe,"James Eckner, MD, MS",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Douglas Wiebe,"Matthew Lorincz, MD, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Douglas Wiebe,"Steven Broglio, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
"James Eckner, MD, MS","Matthew Lorincz, MD, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
"James Eckner, MD, MS","Steven Broglio, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
"Matthew Lorincz, MD, PhD","Steven Broglio, PhD",https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification
Dr.  Jessica L. Metcalf,Dr. Katherine R. Amato,https://www.coursera.org/learn/microbiome
Dr.  Jessica L. Metcalf,Rob Knight,https://www.coursera.org/learn/microbiome
Dr. Katherine R. Amato,Rob Knight,https://www.coursera.org/learn/microbiome
Rama Prasad,Seth Nfonoyim-Hara,https://www.coursera.org/learn/microfabrication-fundamental-processes
CÃ©cile HÃ©bert,Duncan Alexander,https://www.coursera.org/learn/microscopy
Sonali Sen Baidya,Starweaver,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights
Bart Smolders,Domine Leenaerts,https://www.coursera.org/learn/microwave-antenna
Bart Smolders,Ulf Johannsen,https://www.coursera.org/learn/microwave-antenna
Domine Leenaerts,Ulf Johannsen,https://www.coursera.org/learn/microwave-antenna
Christina Atchison,Wendy Kwok,https://www.coursera.org/learn/migration-health
Bernadette Nirmal Kumar,Chiara Ragni,https://www.coursera.org/learn/migration-health-equity
Bernadette Nirmal Kumar,Karl Blanchet,https://www.coursera.org/learn/migration-health-equity
Bernadette Nirmal Kumar,Rosemary James,https://www.coursera.org/learn/migration-health-equity
Chiara Ragni,Karl Blanchet,https://www.coursera.org/learn/migration-health-equity
Chiara Ragni,Rosemary James,https://www.coursera.org/learn/migration-health-equity
Karl Blanchet,Rosemary James,https://www.coursera.org/learn/migration-health-equity
Lotte Pet,Robert Zwijnenberg,https://www.coursera.org/learn/mind-of-the-universe-genetic-privacy
Alex Haley,Louise Delagran,https://www.coursera.org/learn/mindfulness-integrative-healthcare
Blanca Mery SÃ¡nchez,Santiago Beorlegui,https://www.coursera.org/learn/mindfulness-para-ser-mas-efectivo
Dr. Barbara Oakley,Dr. Terrence Sejnowski,https://www.coursera.org/learn/mindshift
Dr. Barbara Oakley,Dr. Terrence Sejnowski,https://www.coursera.org/learn/mindshift-transforma-mente
Dr. Barbara Oakley,M.Sc. Orlando Trejo,https://www.coursera.org/learn/mindshift-transforma-mente
Dr. Terrence Sejnowski,M.Sc. Orlando Trejo,https://www.coursera.org/learn/mindshift-transforma-mente
Artur Henrique Franco Barcelos,Celeste Henriques MarquÃªs Ribeiro-de-Sousa,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,FLAVIO ANTONIO CARDOSO GIL,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Guilherme Galhegos Felippe,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Gustavo Velloso,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,JOSE OTAVIO CATAFESTO DE SOUZA,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Artur Henrique Franco Barcelos,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,FLAVIO ANTONIO CARDOSO GIL,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Guilherme Galhegos Felippe,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Gustavo Velloso,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,JOSE OTAVIO CATAFESTO DE SOUZA,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Celeste Henriques MarquÃªs Ribeiro-de-Sousa,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Guilherme Galhegos Felippe,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Gustavo Velloso,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,JOSE OTAVIO CATAFESTO DE SOUZA,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
FLAVIO ANTONIO CARDOSO GIL,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Gustavo Velloso,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,JOSE OTAVIO CATAFESTO DE SOUZA,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Guilherme Galhegos Felippe,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,JOSE OTAVIO CATAFESTO DE SOUZA,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Gustavo Velloso,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Jacqueline Ahlert,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
JOSE OTAVIO CATAFESTO DE SOUZA,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Lucas Ferreira de Lara,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Jacqueline Ahlert,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Luiz AntÃ´nio Bolcato CustÃ³dio,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Lucas Ferreira de Lara,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,Luiz Fernando Medeiros Rodrigues,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz AntÃ´nio Bolcato CustÃ³dio,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz Fernando Medeiros Rodrigues,MARINA MASSIMI,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz Fernando Medeiros Rodrigues,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz Fernando Medeiros Rodrigues,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz Fernando Medeiros Rodrigues,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Luiz Fernando Medeiros Rodrigues,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
MARINA MASSIMI,Marcio Luiz Fernandes,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
MARINA MASSIMI,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
MARINA MASSIMI,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
MARINA MASSIMI,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Marcio Luiz Fernandes,Maria Cristina Bohn Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Marcio Luiz Fernandes,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Marcio Luiz Fernandes,Renata Maria de Almeida Martins,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
Maria Cristina Bohn Martins,Raquel Martins de Assis,https://www.coursera.org/learn/misses-jesuticas-nos-territrios-guaranis-vida-cotidiana
